land_area_m2,built_up_area_m2,floors,daily_water_m3,daily_waste_kg,hazardous_waste_kg_per_month,avg_noise_db,distance_to_residential_m,vegetation_removed_percent,near_sensitive_zone,vehicles_per_day,fuel_consumption_l_per_day,final_pm25,final_no2,final_so2,final_co,impact_class_numeric,impact_label
5815,19089,3,84.91476940022119,32.21893840219749,0.0,77.74695824029452,785,35.416967852025714,0,1204,602.0,172.0109469201099,80.2,17.20109469201099,1.720109469201099,0,Low
9498,32233,4,132.83671098124685,56.812792282850786,0.0,68.97846797872033,722,41.091229313285346,0,1597,798.5,212.54063961414255,99.85000000000001,21.254063961414257,2.1254063961414253,0,Low
4419,7002,1,33.30909691441538,15.086039437623382,0.0,81.27304424055984,416,67.85052268267442,0,253,126.5,76.05430197188116,32.65,7.605430197188117,0.7605430197188117,0,Low
7782,29014,4,169.15984509929126,58.19791044979152,0.0,50.92288660038461,699,9.05944057475666,0,1714,857.0,224.30989552248957,105.7,22.43098955224896,2.243098955224896,0,Low
6829,11129,1,61.36739618361248,21.28055155676559,0.0,45.20178839150735,896,19.410376716710807,1,737,368.5,124.76402757783828,56.85,12.476402757783829,1.2476402757783829,1,Moderate
10874,23179,2,116.34743995682516,55.24877784993182,3.290235220352321,52.4274778973898,804,63.25494446185558,0,811,405.5,133.8624388924966,60.550000000000004,13.386243889249663,1.338624388924966,1,Moderate
6630,17101,3,87.98884579874147,29.851445696621298,0.0,88.94828832259697,891,70.51754152071324,0,646,323.0,116.09257228483108,52.300000000000004,11.60925722848311,1.1609257228483107,0,Low
10039,23940,2,117.8104934535544,50.811927030316504,7.483309413275178,77.02977434436016,762,53.8643604471912,0,1735,867.5,226.04059635151583,106.75,22.604059635151586,2.2604059635151583,1,Moderate
7199,20916,3,100.49785453943873,37.801874978524665,0.0,82.78780964561803,907,37.956802856992574,0,1491,745.5,200.99009374892623,94.55,20.099009374892624,2.0099009374892622,0,Low
6763,19746,3,82.51941123194378,45.07333648302022,0.0,87.83510782004348,409,72.25161070962618,0,1021,510.5,154.35366682415102,71.05000000000001,15.435366682415102,1.5435366682415101,0,Low
3805,10570,3,54.0248596812021,18.331667329452074,0.0,60.662032216287805,584,48.1062645346005,0,490,245.0,99.91658336647261,44.5,9.991658336647262,0.9991658336647261,0,Low
5782,17112,3,72.43597010489343,35.79535195870811,0.0,70.64014241299006,617,35.4252303502239,0,768,384.0,128.5897675979354,58.400000000000006,12.858976759793542,1.2858976759793541,0,Low
7147,13156,2,78.02146703277369,29.928799270672712,0.0,62.428454891538124,822,74.05167995574547,1,698,349.0,121.29643996353363,54.9,12.129643996353364,1.2129643996353363,1,Moderate
9092,18440,2,84.34179185866665,39.06152831965349,0.0,85.93641282477658,844,12.873380938473156,0,791,395.5,131.0530764159827,59.550000000000004,13.105307641598271,1.310530764159827,0,Low
9051,31000,4,161.10014677840417,50.14060302973058,0.0,48.39079307250312,922,22.26129123735603,0,1291,645.5,181.60703015148653,84.55,18.160703015148652,1.8160703015148654,0,Low
7805,19721,3,99.19208412936764,34.97940098785871,0.0,76.34601692905119,780,23.857052394569312,0,1215,607.5,173.24897004939294,80.75,17.324897004939295,1.7324897004939295,0,Low
4081,12167,3,58.28444414285981,24.297001424867737,0.0,63.2708345213037,66,16.680174037083507,0,407,203.5,91.9148500712434,40.35,9.19148500712434,0.9191485007124339,0,Low
4479,16732,4,92.81237168467852,29.808979956803253,0.0,42.035122091002165,116,35.756387869960484,0,1153,576.5,166.79044899784017,77.65,16.679044899784017,1.6679044899784017,0,Low
12696,19564,1,94.65435192068846,46.71046847254882,6.398066454165085,68.14584600600503,415,78.19675630706587,0,1320,660.0,184.33552342362745,86.0,18.433552342362745,1.8433552342362745,0,Low
5750,19304,4,101.65652118955072,40.152574937704316,0.0,64.0279677150378,728,81.71419332282389,0,1196,598.0,171.60762874688524,79.80000000000001,17.160762874688526,1.7160762874688524,1,Moderate
9844,36799,4,201.07430622010938,63.25802786818459,0.0,52.44157778329416,895,45.84434003341924,0,2492,1246.0,302.3629013934093,144.60000000000002,30.23629013934093,3.023629013934093,0,Low
8639,18132,2,91.13845106745809,39.902919297928136,0.0,81.11311513068556,253,15.012039581332148,0,858,429.0,137.79514596489642,62.900000000000006,13.779514596489642,1.3779514596489641,0,Low
11121,38573,4,188.78485664158958,71.69127101459067,3.7302150203055913,64.93696654061691,483,73.9176998714428,0,2501,1250.5,303.68456355072954,145.05,30.368456355072954,3.0368456355072952,1,Moderate
3165,10306,3,57.13364285618253,19.726267075579962,0.0,57.21912312400191,904,67.67993144461313,0,599,299.5,110.886313353779,49.95,11.088631335377901,1.10886313353779,0,Low
9009,30748,4,158.08102515800348,67.76434726692885,0.0,72.16065015112132,679,95.7100320880242,0,920,460.0,145.38821736334646,66.0,14.538821736334647,1.4538821736334646,1,Moderate
6359,17763,3,78.88084930291411,39.2835915370508,7.465266654714509,49.73923418497629,569,77.11816961182281,0,730,365.0,124.96417957685254,56.5,12.496417957685255,1.2496417957685255,0,Low
8805,18773,2,77.63227737430651,31.94971094665569,2.134995746930182,68.07645365272214,686,35.52330320665401,0,1288,644.0,180.3974855473328,84.4,18.03974855473328,1.803974855473328,0,Low
4943,12363,3,68.44936405657322,28.359626855589873,0.0,53.59704014065009,155,51.51928108114577,0,519,259.5,103.3179813427795,45.95,10.331798134277951,1.033179813427795,0,Low
2608,9198,4,38.0614130219306,15.412716899315278,0.0,76.09048979428584,804,48.07446261920036,1,387,193.5,89.47063584496577,39.35,8.947063584496577,0.8947063584496577,0,Low
7767,30155,4,166.06711824561668,52.57701954333171,0.0,54.02735116438595,913,39.011392350635944,0,2164,1082.0,269.02885097716654,128.2,26.902885097716656,2.6902885097716656,0,Low
9389,27664,3,123.93657815626294,61.90927389411382,10.284975223892918,55.44895268025049,810,70.38735330949497,0,1101,550.5,163.19546369470572,75.05000000000001,16.319546369470572,1.6319546369470572,1,Moderate
6438,15941,2,73.59201891849487,34.74654718180706,0.0,55.04652616433929,996,85.99992187818007,1,790,395.0,130.73732735909036,59.5,13.073732735909037,1.3073732735909036,1,Moderate
5442,12107,2,60.93234801524378,25.833810350713055,0.0,82.40378081877914,125,60.184763004722996,0,419,209.5,93.19169051753566,40.95,9.319169051753567,0.9319169051753566,0,Low
5873,23456,4,121.43424941006755,43.335449769312,0.0,55.95938550619205,269,75.02493796598185,0,1376,688.0,189.7667724884656,88.8,18.97667724884656,1.8976677248846558,1,Moderate
6423,16405,3,76.74509477458639,34.168472345675006,0.0,58.50390585286585,234,98.60369899890476,0,590,295.0,110.70842361728376,49.5,11.070842361728376,1.1070842361728377,0,Low
6645,16560,2,69.91606114749682,29.67103138982538,0.0,86.60684086537643,623,59.96412039474883,0,550,275.0,106.48355156949127,47.5,10.648355156949128,1.0648355156949127,0,Low
9836,21121,2,92.10623090680302,37.10629116565981,6.908423800021509,59.52738233622299,853,80.13363152265798,0,1511,755.5,202.955314558283,95.55,20.2955314558283,2.02955314558283,0,Low
7726,23790,3,140.23576113780624,41.304290927967884,0.0,61.5409844079322,246,55.32882017182804,0,737,368.5,125.7652145463984,56.85,12.57652145463984,1.257652145463984,1,Moderate
8254,20472,2,95.42462314968635,46.29749056668407,0.0,46.70574803868189,256,88.3182997365831,0,1381,690.5,190.4148745283342,89.05,19.04148745283342,1.9041487452833419,0,Low
7541,21494,3,116.73740472923096,37.236393312436796,0.0,54.90374769046308,860,75.45217247348558,0,1293,646.5,181.16181966562186,84.65,18.116181966562188,1.8116181966562186,1,Moderate
8141,19982,2,83.38611598294521,44.3247012458926,0.0,45.37942222999372,868,42.92889503009519,0,732,366.0,125.41623506229463,56.6,12.541623506229463,1.2541623506229465,0,Low
3943,15629,4,88.83190033380902,30.297149304097783,0.0,71.89220899438635,114,32.62952656543769,0,968,484.0,148.3148574652049,68.4,14.831485746520492,1.4831485746520492,0,Low
6775,17668,3,88.27867434708875,34.40809812211088,4.514325669801977,72.15088412070011,577,60.99907288150555,1,1226,613.0,174.32040490610558,81.30000000000001,17.432040490610557,1.7432040490610559,1,Moderate
12620,37176,3,150.70157965830384,89.21045556533434,0.0,79.67634758372418,926,88.88463013255273,0,991,495.5,153.56052277826674,69.55000000000001,15.356052277826675,1.5356052277826675,1,Moderate
10184,22221,2,100.28171939345269,40.01969002823933,0.0,88.67897771008246,262,42.64627207239047,0,1240,620.0,176.00098450141198,82.0,17.6000984501412,1.7600098450141197,0,Low
4339,7774,2,38.66216494043399,14.978867034585978,0.0,77.34808929824027,930,24.825811407298747,0,232,116.0,73.9489433517293,31.6,7.39489433517293,0.739489433517293,0,Low
10342,21166,2,113.03374403305311,44.63197100813401,8.415553708605481,81.42584134608839,662,95.83505630013927,0,1192,596.0,171.43159855040668,79.6,17.14315985504067,1.7143159855040668,1,Moderate
3846,8147,2,41.1286450880648,16.91934615069727,0.0,44.386733219044594,528,10.452427156431188,0,351,175.5,85.94596730753486,37.55,8.594596730753485,0.8594596730753485,0,Low
8146,24529,3,121.52221110803129,39.33029162623775,7.72276174852404,89.95685381082549,757,96.62083329442363,0,1041,520.5,156.0665145813119,72.05000000000001,15.606651458131191,1.560665145813119,0,Low
9146,20466,2,98.46247846838429,47.012136144400614,6.877082213112114,54.010280341803465,613,66.74931477734759,1,888,444.0,141.15060680722004,64.4,14.115060680722005,1.4115060680722005,1,Moderate
6271,24154,4,104.85341311067735,45.79651276127281,0.0,60.26760170110869,394,59.50964373426489,0,845,422.5,136.78982563806363,62.25,13.678982563806365,1.3678982563806363,0,Low
8373,22130,3,119.5729086569874,44.68931724367654,0.0,74.28812208800281,623,48.1995221945983,0,976,488.0,149.83446586218386,68.80000000000001,14.983446586218387,1.4983446586218387,0,Low
5606,19849,4,116.78152648385436,37.92386447545205,0.0,44.17121711055768,797,64.76018019189456,0,1219,609.5,173.7961932237726,80.95,17.379619322377263,1.737961932237726,0,Low
4397,12425,3,55.03331382557988,23.257671098227878,0.0,73.4742180404036,305,64.08989622728906,0,710,355.0,122.16288355491139,55.5,12.21628835549114,1.2216288355491138,0,Low
5860,18248,3,108.4384419328013,42.499378326987745,0.0,41.3714384383223,66,32.79549304795902,0,714,357.0,123.5249689163494,55.7,12.35249689163494,1.2352496891634939,1,Moderate
3692,6670,2,34.479920738510046,15.537510280936072,0.0,63.46359231814645,406,85.59886171264495,0,469,234.5,97.67687551404681,43.45,9.767687551404682,0.9767687551404681,0,Low
6541,17971,3,75.32974784836279,34.23639359839034,0.0,76.6790394442969,914,65.6347694395143,0,1286,643.0,180.31181967991952,84.3,18.03118196799195,1.8031181967991952,0,Low
8845,33438,4,159.70782556061585,67.26652170312684,0.0,46.65491344147054,694,54.170110649861826,0,1617,808.5,215.06332608515635,100.85000000000001,21.506332608515635,2.1506332608515635,1,Moderate
6858,10687,1,44.03232845153497,22.895041721557025,0.0,74.3444155918001,659,87.94731850495423,0,465,232.5,97.64475208607786,43.25,9.764475208607786,0.9764475208607786,0,Low
10291,20385,2,98.76869132605849,42.804181676221276,0.0,58.16973518616712,251,32.55636677778545,0,1399,699.5,192.04020908381108,89.95,19.20402090838111,1.9204020908381108,0,Low
5922,10793,2,43.96210484279135,25.017422634261525,0.0,78.15733550820678,728,54.96975549614926,0,771,385.5,128.3508711317131,58.550000000000004,12.83508711317131,1.2835087113171308,0,Low
1247,3293,3,18.022374213745714,5.679194861491467,0.0,74.72381147083317,126,32.365809280532574,0,126,63.0,62.88395974307458,26.3,6.288395974307458,0.6288395974307458,0,Low
8763,29111,3,116.93906991844185,51.71566607585586,0.0,58.91413795181711,321,0.949219553599856,0,1443,721.5,196.8857833037928,92.15,19.688578330379283,1.968857833037928,0,Low
3384,7539,2,41.87555475501593,14.061190941580257,0.0,75.01825430377029,363,58.61414332423678,0,429,214.5,93.60305954707901,41.45,9.360305954707902,0.9360305954707901,0,Low
3743,13535,4,72.41013250621873,25.84874007297668,0.0,80.10112889783926,154,76.0267776323962,0,1000,500.0,151.29243700364884,70.0,15.129243700364885,1.5129243700364885,0,Low
5761,9942,2,53.63260066354461,17.95814516616389,0.0,45.42776175198084,65,87.60208322908741,0,425,212.5,93.3979072583082,41.25,9.33979072583082,0.933979072583082,0,Low
9152,15089,1,88.3115855386858,27.9941196236497,2.1428475241251848,64.95898782542329,209,75.32341656014168,0,858,429.0,137.1997059811825,62.900000000000006,13.71997059811825,1.371997059811825,0,Low
3957,11904,3,70.48480970261573,27.476267044027324,0.0,53.768536206083546,670,82.53720092260049,0,362,181.0,87.57381335220137,38.1,8.757381335220137,0.8757381335220137,0,Low
11778,31609,3,139.1715791984629,73.04569784390493,11.079401810996773,89.43770527067034,345,41.36128629850872,0,1057,528.5,159.35228489219523,72.85,15.935228489219524,1.5935228489219524,0,Low
9883,18614,2,96.81844606614855,39.56854677532843,0.0,64.85004791173432,604,98.54869685389853,1,855,427.5,137.4784273387664,62.75,13.747842733876642,1.374784273387664,1,Moderate
7590,12225,1,68.02128066384273,23.2856926893502,0.0,72.90873797568952,363,65.87501710662261,0,364,182.0,87.56428463446751,38.2,8.75642846344675,0.8756428463446752,0,Low
9766,31861,3,190.68585974987636,60.83406058930743,7.287757494660716,42.57493409690205,757,43.33051445875854,0,2078,1039.0,260.8417030294654,123.9,26.084170302946543,2.608417030294654,0,Low
7331,15630,2,66.47554297567228,33.24445410625248,0.0,67.04710424560275,563,57.789938463583425,0,567,283.5,108.36222270531263,48.35,10.836222270531264,1.0836222270531264,0,Low
3694,13399,4,75.23499469490179,28.929605104106454,0.0,70.88898525436304,830,75.53812888481568,0,739,369.5,125.34648025520534,56.95,12.534648025520534,1.2534648025520534,0,Low
6061,22146,4,116.29783861133579,42.497361302531985,0.0,73.87552671206181,352,51.827976244919284,0,760,380.0,128.1248680651266,58.0,12.812486806512661,1.2812486806512662,0,Low
5971,17396,3,101.66569972519312,28.3863920219307,0.0,76.63308135101157,514,80.85398166969733,0,678,339.0,119.21931960109653,53.9,11.921931960109653,1.1921931960109653,1,Moderate
11309,17624,1,93.5102716709124,41.88230524790317,3.198794903017716,56.33780635272026,637,49.9041457721129,0,830,415.0,135.09411526239515,61.5,13.509411526239516,1.3509411526239514,0,Low
4597,15264,3,80.99857709834217,26.41038684561074,0.0,58.85625499281261,147,34.90937316824615,0,1117,558.5,163.02051934228052,75.85,16.302051934228054,1.6302051934228052,0,Low
12515,42582,4,202.290842130978,87.47699390812507,10.274062159453669,48.379124166200974,263,61.94897990207492,0,2918,1459.0,346.17384969540626,165.9,34.61738496954063,3.4617384969540628,1,Moderate
8684,20993,2,107.66259860067892,44.619143776941016,0.0,47.928261472217564,297,27.7931600345224,1,872,436.0,139.43095718884703,63.6,13.943095718884704,1.3943095718884704,1,Moderate
12437,45727,4,214.94461561144735,88.63522712884945,12.39110355981065,46.08359465019376,222,42.692454189351935,0,2342,1171.0,288.6317613564425,137.10000000000002,28.863176135644252,2.886317613564425,0,Low
9635,22045,2,117.35112832496308,38.04815684164365,0.0,68.8634246746162,946,89.54265836686287,1,891,445.5,141.0024078420822,64.55000000000001,14.10024078420822,1.410024078420822,1,Moderate
4114,10893,3,45.95422989237436,26.08783713722956,0.0,61.43266089261342,728,84.53955041605148,0,362,181.0,87.50439185686147,38.1,8.750439185686147,0.8750439185686147,0,Low
6239,22992,4,135.9994935637509,39.96734574353455,0.0,47.628778665476574,689,76.2283657645613,0,1125,562.5,164.49836728717673,76.25,16.449836728717674,1.6449836728717673,0,Low
1315,4260,3,20.805096780927343,9.71239023778175,0.0,69.39550389172445,237,72.19133493118358,0,147,73.5,65.18561951188909,27.35,6.518561951188909,0.6518561951188909,0,Low
9348,20820,2,92.8379281813902,35.675665280931966,3.65612383405896,89.5466081473277,214,85.21562083079391,0,1487,743.5,200.48378326404662,94.35000000000001,20.048378326404663,2.004837832640466,0,Low
8065,27805,4,133.05499300091154,48.08739374123323,0.0,48.74828199453733,496,98.35657908079234,0,1298,649.0,182.20436968706167,84.9,18.220436968706167,1.8220436968706168,1,Moderate
2281,8670,4,35.442943189881106,18.96814606790664,0.0,43.696782175834876,606,11.764623899321858,0,236,118.0,74.54840730339532,31.8,7.454840730339533,0.7454840730339533,0,Low
1214,3087,3,16.45362018983911,5.457386378378952,0.0,64.68259139556919,674,64.37619499528216,0,132,66.0,63.47286931891895,26.6,6.347286931891896,0.6347286931891896,0,Low
7137,23544,3,119.99167634330261,51.25965624621973,0.0,69.26111437540231,252,77.10979260325766,0,983,491.5,150.862982812311,69.15,15.086298281231102,1.50862982812311,1,Moderate
9190,18334,2,94.88311773525024,41.454004563947436,2.376578551889765,71.56876538020772,471,51.958346815680734,0,1005,502.5,152.57270022819736,70.25,15.257270022819737,1.5257270022819736,0,Low
7354,13428,2,60.02146208174007,28.134281202416666,0.0,69.90664148765698,547,16.34873350365953,0,347,173.5,86.10671406012084,37.35,8.610671406012084,0.8610671406012084,0,Low
6623,17600,3,102.41878343530878,34.16656714887515,4.936270361845982,51.38058441829067,370,44.823463321706704,0,471,235.5,98.80832835744376,43.55,9.880832835744377,0.9880832835744375,0,Low
10480,35299,4,153.19484049634082,63.43915171396467,7.272646366886926,84.22657198140013,951,55.42349244493292,0,1467,733.5,199.87195758569825,93.35000000000001,19.987195758569825,1.9987195758569827,1,Moderate
10414,30453,3,161.1714801776478,62.29887555287809,10.456131920279425,81.01502976413127,623,81.5142317187638,0,1600,800.0,213.1149437776439,100.0,21.31149437776439,2.131149437776439,1,Moderate
10372,20495,2,93.11358299078651,37.64114482833284,4.750767198469934,59.88632077530441,284,33.720926331101474,0,649,324.5,116.78205724141665,52.45,11.678205724141666,1.1678205724141666,0,Low
5946,19378,3,90.54246856543362,46.18421720600794,0.0,77.68068185703393,117,81.39806731727988,0,653,326.5,117.6092108603004,52.65,11.76092108603004,1.176092108603004,0,Low
4695,12295,3,65.96017359560287,26.185962263439418,0.0,45.33588242762295,227,15.551124275829565,0,375,187.5,88.80929811317198,38.75,8.880929811317198,0.8880929811317197,0,Low
4674,9733,2,54.718314737817785,19.480172150134646,0.0,68.28237816876987,55,0.9733872396633148,0,583,291.5,109.27400860750674,49.150000000000006,10.927400860750675,1.0927400860750676,0,Low
8106,14813,2,71.28282358974042,27.603580066535553,0.0,57.607394452775836,130,58.01720908352732,0,528,264.0,104.18017900332678,46.400000000000006,10.418017900332678,1.041801790033268,0,Low
3534,10527,3,56.84146165749588,22.35069333820579,0.0,83.92952121879198,997,21.797429744009612,0,634,317.0,114.5175346669103,51.7,11.45175346669103,1.145175346669103,0,Low
11318,17594,1,80.5172858734197,28.83523986279418,4.2584053508789195,40.72304228769055,739,79.33834466829276,0,528,264.0,104.24176199313972,46.400000000000006,10.424176199313973,1.0424176199313973,0,Low
5293,20004,4,104.06647580784868,35.783091120592,0.0,83.2318186480525,772,59.70544656150173,0,820,410.0,133.7891545560296,61.0,13.378915455602959,1.337891545560296,1,Moderate
3478,5445,1,31.700757572237865,10.043826066376901,0.0,74.16145255590811,698,75.68118192423505,1,274,137.0,77.90219130331884,33.7,7.790219130331884,0.7790219130331885,1,Moderate
6354,17264,3,90.02341131467722,40.41791658093874,0.0,83.1354794389774,865,40.0743364997274,0,763,381.5,128.32089582904695,58.15,12.832089582904695,1.2832089582904695,0,Low
5616,14330,3,78.3112080981348,26.293123515281927,0.0,86.56284600477993,912,97.14041531669596,0,597,298.5,111.0146561757641,49.85,11.10146561757641,1.1101465617576411,0,Low
7000,12531,2,54.98355726500173,23.4992185632193,0.0,44.27269350747385,82,48.890283865400065,0,431,215.5,94.27496092816097,41.55,9.427496092816098,0.9427496092816097,0,Low
11060,20874,2,93.82508705477787,49.81193349006806,8.446089702186798,59.688020018978165,361,72.50931110695649,0,1224,612.0,174.8905966745034,81.2,17.48905966745034,1.748905966745034,0,Low
5497,16521,3,67.81232305366704,31.6759882868261,0.0,56.75063798675252,410,25.15009199344028,0,474,237.0,98.9837994143413,43.7,9.898379941434131,0.9898379941434131,0,Low
5336,17302,3,79.23824062719478,28.655935546663187,0.0,70.68994795210403,931,54.775045915061916,0,869,434.5,138.33279677733316,63.45,13.833279677733316,1.3833279677733317,0,Low
8588,24916,3,139.70770382284917,48.70396722798109,0.0,71.2420622005854,593,27.45794074330027,0,1234,617.0,175.83519836139905,81.7,17.583519836139907,1.7583519836139905,0,Low
7347,11550,1,56.294040116944046,24.01337341146852,0.0,42.82071863300457,133,31.869583786086697,1,847,423.5,135.90066867057342,62.35,13.590066867057343,1.3590066867057342,1,Moderate
11540,20867,2,94.22245636342035,49.14666790697689,8.53079850985476,70.67569935479906,632,74.96056865823539,0,1337,668.5,186.15733339534887,86.85000000000001,18.615733339534888,1.8615733339534888,0,Low
8547,28373,3,164.51031932518225,64.75296425340785,5.358973287831433,68.01881329410375,264,98.1668292637757,0,791,395.5,132.33764821267042,59.550000000000004,13.233764821267043,1.3233764821267042,1,Moderate
9381,31775,4,162.33114805559245,74.69121525317937,0.0,60.22398476539773,324,31.749289236509128,0,2346,1173.0,288.334560762659,137.3,28.833456076265904,2.88334560762659,0,Low
5194,18952,4,110.26934261942887,44.031416185313034,0.0,78.36442846490465,538,68.21933922090193,0,1261,630.5,178.30157080926568,83.05000000000001,17.83015708092657,1.783015708092657,1,Moderate
9743,28386,3,147.82625830672305,66.66680433302446,9.948284080594624,86.31600243789848,727,82.64086383102858,0,1825,912.5,235.8333402166512,111.25,23.583334021665124,2.358333402166512,1,Moderate
1851,5985,3,31.97816115738691,11.813409602553019,0.0,62.768385223274045,851,59.25290444535489,0,262,131.0,76.79067048012766,33.1,7.679067048012766,0.7679067048012767,0,Low
14340,55829,4,296.1359003928114,128.7963932067256,17.187309292966617,59.78564349790146,489,17.680897662985117,0,3145,1572.5,370.9398196603363,177.25,37.09398196603363,3.709398196603363,0,Low
8735,30546,4,155.36782273181316,70.43396966064606,0.0,53.35161688607476,939,11.986512984952135,0,2248,1124.0,278.3216984830323,132.4,27.832169848303234,2.7832169848303234,0,Low
5266,13724,3,69.70825063311746,27.04000965825959,0.0,64.65898243707603,664,90.37419493093276,0,688,344.0,120.15200048291298,54.4,12.015200048291298,1.20152000482913,0,Low
13082,31876,2,132.94963350020404,69.76915256654021,3.5497459695594955,78.91249430925174,258,5.8809387912681865,0,1526,763.0,206.088457628327,96.3,20.6088457628327,2.06088457628327,0,Low
5850,16822,3,67.93300788268374,31.27631952456916,0.0,51.000007535707326,844,94.71191882470805,0,1051,525.5,156.66381597622848,72.55000000000001,15.666381597622848,1.5666381597622847,0,Low
4204,12652,3,60.900698229847215,22.037398326490187,0.0,75.0686056551331,217,40.70162350061598,1,814,407.0,132.50186991632452,60.7,13.250186991632454,1.3250186991632453,1,Moderate
5665,12793,2,73.53750381663971,25.77040925764714,0.0,68.40379096239309,351,7.0773670140305445,1,420,210.0,93.28852046288236,41.0,9.328852046288237,0.9328852046288236,0,Low
3456,10233,3,42.34481129643782,23.22321629087779,0.0,62.67376240325548,154,51.58257984924495,0,501,250.5,101.26116081454389,45.05,10.12611608145439,1.0126116081454388,0,Low
5861,20187,4,115.1803711054879,37.16748118393168,0.0,73.54583920267459,88,80.37699525411146,0,1020,510.0,153.8583740591966,71.0,15.38583740591966,1.538583740591966,1,Moderate
6138,18439,3,76.82933055352656,43.22302333609682,0.0,76.21528148655784,872,93.97829464286401,0,871,435.5,139.26115116680486,63.550000000000004,13.926115116680487,1.3926115116680486,0,Low
9962,15776,1,84.26011590075785,29.96849887260534,3.3073947153936607,78.84211431808126,914,42.39430849398242,0,742,371.0,125.69842494363027,57.1,12.569842494363028,1.2569842494363028,0,Low
7487,23801,3,133.45122734706723,40.407418637603364,0.0,63.78586022041027,296,18.045671678168084,1,1590,795.0,211.02037093188017,99.5,21.102037093188017,2.1102037093188017,1,Moderate
8360,14732,2,72.22801539430154,25.04747600096253,2.1728252330466775,86.18795559344589,660,77.85972795073774,0,466,233.0,97.85237380004813,43.3,9.785237380004814,0.9785237380004813,0,Low
6433,20006,3,113.7921683736423,40.89704286154274,0.0,79.1176723243895,975,6.202087044883886,0,962,481.0,148.24485214307714,68.1,14.824485214307714,1.4824485214307714,0,Low
11216,44455,4,221.6615752111121,101.87805131644774,5.166800226378529,67.69466942080064,351,77.31629973476213,1,1259,629.5,180.9939025658224,82.95,18.09939025658224,1.809939025658224,1,Moderate
7398,26342,4,157.3315309502951,57.41138591379436,0.0,82.7130218546553,715,24.806146104460037,0,1025,512.5,155.3705692956897,71.25,15.53705692956897,1.553705692956897,0,Low
5862,15619,3,92.48205767338284,36.71196293470624,0.0,41.22040892963041,637,66.48426495367198,0,1095,547.5,161.33559814673532,74.75,16.133559814673532,1.6133559814673533,0,Low
5267,9641,2,41.15226247547575,15.607161504591621,0.0,79.668000611834,198,64.94799454793653,0,297,148.5,80.48035807522959,34.85,8.04803580752296,0.8048035807522959,0,Low
5189,19257,4,90.07122619735149,41.57754576185134,0.0,88.86256976196393,941,10.355591637084416,0,761,380.5,128.17887728809256,58.050000000000004,12.817887728809257,1.2817887728809256,0,Low
9924,16628,2,84.2710003023302,38.790137868627355,7.4420463198480125,64.2619484515157,859,4.477429929675902,0,608,304.0,112.73950689343138,50.400000000000006,11.273950689343138,1.127395068934314,0,Low
10565,20813,2,103.52570600973668,48.64039253876064,6.935241856751694,66.65887968801475,988,93.67681606746001,1,1271,635.5,179.53201962693805,83.55000000000001,17.953201962693807,1.7953201962693806,1,Moderate
12779,28120,2,142.96009964484392,60.91448719825448,9.75602658952673,42.94360875448754,169,55.15925710848579,0,934,467.0,146.44572435991273,66.7,14.644572435991273,1.4644572435991274,1,Moderate
2530,4719,2,19.295014725443,8.152160615706562,0.0,70.9555218840802,552,38.25179079749093,0,343,171.5,84.70760803078534,37.150000000000006,8.470760803078534,0.8470760803078534,0,Low
8106,26864,3,122.6423169046835,55.64032659694413,0.0,59.388940975361564,311,76.27395319435024,0,864,432.0,139.18201632984722,63.2,13.918201632984722,1.3918201632984721,1,Moderate
6744,24137,4,128.2397995414332,48.45800980266263,0.0,87.79185184875186,722,5.420080884203326,0,889,444.5,141.32290049013315,64.45,14.132290049013315,1.4132290049013316,0,Low
9622,16139,2,84.25084344498816,27.141966107295033,0.0,71.7811153898858,964,94.13812499770292,0,632,316.0,114.55709830536476,51.6,11.455709830536478,1.1455709830536476,0,Low
6319,21317,4,122.18716112839685,41.2081841777414,0.0,67.9359044053963,77,17.623283815091682,0,1455,727.5,197.56040920888708,92.75,19.756040920888708,1.9756040920888709,1,Moderate
8029,17164,2,69.72637670401815,32.0802269116525,0.0,79.17177345832854,139,74.77416516079946,0,920,460.0,143.60401134558262,66.0,14.360401134558263,1.4360401134558263,0,Low
2931,11470,4,49.55314241359506,23.31919929277999,0.0,71.7240747959506,281,31.2857356311943,0,470,235.0,98.165959964639,43.5,9.816595996463901,0.98165959964639,0,Low
10736,36756,4,153.688487185873,67.55042811999355,9.96480880654653,82.33555611662595,962,34.88898132668935,1,1170,585.0,170.3775214059997,78.5,17.03775214059997,1.7037752140599969,1,Moderate
8790,32313,4,175.08925356167262,65.12685421974135,0.0,85.12062492895251,690,31.63091883165179,0,2390,1195.0,292.25634271098704,139.5,29.225634271098706,2.9225634271098704,0,Low
7444,16669,2,66.98336283180308,29.293974214740008,0.0,48.449029461685626,928,61.565481741636,0,508,254.0,102.26469871073701,45.400000000000006,10.226469871073702,1.02264698710737,0,Low
10043,27937,3,131.98065600012532,64.0230299072263,6.258193269618236,48.74941762975763,491,77.06401699435229,0,829,414.5,136.1011514953613,61.45,13.610115149536131,1.361011514953613,1,Moderate
10462,32744,3,170.6407270395053,56.40957469022992,0.0,86.09705209931222,851,97.82052037999168,0,1497,748.5,202.5204787345115,94.85000000000001,20.25204787345115,2.025204787345115,1,Moderate
